Origin,start_lat,start_lon,Dest,end_lat,end_lon,Total
BUR,34.20069885,-118.3590012,DFW,32.896801,-97.038002,178
BUR,34.20069885,-118.3590012,LAS,36.08010101,-115.1520004,988
BUR,34.20069885,-118.3590012,LAX,33.94250107,-118.4079971,1
BUR,34.20069885,-118.3590012,OAK,37.721298,-122.221001,870
BUR,34.20069885,-118.3590012,ONT,34.05599976,-117.6009979,215
BUR,34.20069885,-118.3590012,ORD,41.9786,-87.9048,58
BUR,34.20069885,-118.3590012,PDX,45.58869934,-122.5979996,86
BUR,34.20069885,-118.3590012,PHX,33.43429947,-112.012001,341
BUR,34.20069885,-118.3590012,RNO,39.49909973,-119.7679977,86
BUR,34.20069885,-118.3590012,SAN,32.73360062,-117.1900024,162
BUR,34.20069885,-118.3590012,SEA,47.449001,-122.308998,84
BUR,34.20069885,-118.3590012,SFO,37.61899948,-122.375,1487
BUR,34.20069885,-118.3590012,SJC,37.362598,-121.929001,705
BUR,34.20069885,-118.3590012,SLC,40.78839874,-111.9779968,223
BUR,34.20069885,-118.3590012,SMF,38.69540024,-121.5910034,302
BUR,34.20069885,-118.3590012,STL,38.748697,-90.370003,164
BWI,39.1754,-76.668297,ALB,42.74829865,-73.80169678,266
BWI,39.1754,-76.668297,ATL,33.6367,-84.428101,938
BWI,39.1754,-76.668297,AVL,35.43619919,-82.54180145,92
BWI,39.1754,-76.668297,BDL,41.93889999,-72.68319702,512
BWI,39.1754,-76.668297,BGM,42.20869827,-75.97979736,92
BWI,39.1754,-76.668297,BNA,36.12450027,-86.67819977,348
BWI,39.1754,-76.668297,BOS,42.36429977,-71.00520325,993
BWI,39.1754,-76.668297,BUF,42.94049835,-78.73220062,182
BWI,39.1754,-76.668297,CAE,33.93880081,-81.11949921,89
BWI,39.1754,-76.668297,CHO,38.1385994,-78.45290375,164
BWI,39.1754,-76.668297,CHS,32.89860153,-80.04049683,90
BWI,39.1754,-76.668297,CLE,41.4117012,-81.84980011,181
BWI,39.1754,-76.668297,CLT,35.2140007,-80.94309998,492
BWI,39.1754,-76.668297,COS,38.805801,-104.700996,1
BWI,39.1754,-76.668297,CVG,39.04880142,-84.6678009,162
BWI,39.1754,-76.668297,DAY,39.90240097,-84.2193985,89
BWI,39.1754,-76.668297,DCA,38.8521,-77.037697,3
BWI,39.1754,-76.668297,DEN,39.86169815,-104.6729965,188
BWI,39.1754,-76.668297,DFW,32.896801,-97.038002,533
BWI,39.1754,-76.668297,DTW,42.21239853,-83.35340118,621
BWI,39.1754,-76.668297,EWR,40.69250107,-74.16870117,439
BWI,39.1754,-76.668297,FAY,34.99119949,-78.88030243,237
BWI,39.1754,-76.668297,FLL,26.072599,-80.152702,182
BWI,39.1754,-76.668297,GSO,36.09780121,-79.93730164,449
BWI,39.1754,-76.668297,IAD,38.94449997,-77.45580292,30
BWI,39.1754,-76.668297,IAH,29.9843998,-95.34140015,345
BWI,39.1754,-76.668297,ILM,34.27059937,-77.90260315,270
BWI,39.1754,-76.668297,ISO,35.33140183,-77.6088028,182
BWI,39.1754,-76.668297,ISP,40.79520035,-73.10019684,179
BWI,39.1754,-76.668297,JAX,30.49410057,-81.68789673,180
BWI,39.1754,-76.668297,JFK,40.63980103,-73.77890015,104
BWI,39.1754,-76.668297,LAS,36.08010101,-115.1520004,78
BWI,39.1754,-76.668297,LGA,40.77719879,-73.87259674,529
BWI,39.1754,-76.668297,LYH,37.3266983,-79.20040131,76
BWI,39.1754,-76.668297,MCO,28.42939949,-81.30899811,405
BWI,39.1754,-76.668297,MDT,40.19350052,-76.76339722,121
BWI,39.1754,-76.668297,MEM,35.04240036,-89.97669983,169
BWI,39.1754,-76.668297,MIA,25.79319954,-80.29060364,267
BWI,39.1754,-76.668297,MSP,44.882,-93.221802,162
BWI,39.1754,-76.668297,MSY,29.99340057,-90.25800323,87
BWI,39.1754,-76.668297,MYR,33.67969894,-78.92829895,136
BWI,39.1754,-76.668297,OAJ,34.82920074,-77.61209869,178
BWI,39.1754,-76.668297,ORD,41.9786,-87.9048,785
BWI,39.1754,-76.668297,ORF,36.89459991,-76.20120239,542
BWI,39.1754,-76.668297,ORH,42.26729965,-71.8757019,349
BWI,39.1754,-76.668297,PBI,26.68320084,-80.09559631,91
BWI,39.1754,-76.668297,PHL,39.87189865,-75.2410965,289
BWI,39.1754,-76.668297,PHX,33.43429947,-112.012001,176
BWI,39.1754,-76.668297,PIT,40.49150085,-80.23290253,600
BWI,39.1754,-76.668297,PVD,41.732601,-71.420403,262
BWI,39.1754,-76.668297,RDU,35.87760162,-78.78749847,364
BWI,39.1754,-76.668297,RIC,37.50519943,-77.31970215,177
BWI,39.1754,-76.668297,ROA,37.3255,-79.975403,262
BWI,39.1754,-76.668297,ROC,43.1189003,-77.67240143,361
BWI,39.1754,-76.668297,SJU,18.43939972,-66.00180054,188
BWI,39.1754,-76.668297,STL,38.748697,-90.370003,330
BWI,39.1754,-76.668297,SYR,43.11119843,-76.10630035,356
BWI,39.1754,-76.668297,TPA,27.97550011,-82.53320313,269
BZN,45.77750015,-111.1529999,BIL,45.80770111,-108.5429993,84
BZN,45.77750015,-111.1529999,BTM,45.95479965,-112.4970016,178
BZN,45.77750015,-111.1529999,DEN,39.86169815,-104.6729965,177
BZN,45.77750015,-111.1529999,GTF,47.48199844,-111.3710022,82
BZN,45.77750015,-111.1529999,MSO,46.91630173,-114.0910034,82
BZN,45.77750015,-111.1529999,MSP,44.882,-93.221802,87
BZN,45.77750015,-111.1529999,SLC,40.78839874,-111.9779968,268
CAE,33.93880081,-81.11949921,ATL,33.6367,-84.428101,1273
CAE,33.93880081,-81.11949921,BWI,39.1754,-76.668297,91
CAE,33.93880081,-81.11949921,CHS,32.89860153,-80.04049683,88
CAE,33.93880081,-81.11949921,CLT,35.2140007,-80.94309998,636
CAE,33.93880081,-81.11949921,EWR,40.69250107,-74.16870117,270
CAE,33.93880081,-81.11949921,IAD,38.94449997,-77.45580292,181
CAE,33.93880081,-81.11949921,ORD,41.9786,-87.9048,90
CAE,33.93880081,-81.11949921,RDU,35.87760162,-78.78749847,348
CAE,33.93880081,-81.11949921,SAV,32.12760162,-81.20210266,81
CAK,40.91609955,-81.44219971,ATL,33.6367,-84.428101,175
CAK,40.91609955,-81.44219971,CLE,41.4117012,-81.84980011,84
CAK,40.91609955,-81.44219971,CRW,38.37310028,-81.59320068,29
CAK,40.91609955,-81.44219971,DAY,39.90240097,-84.2193985,276
CAK,40.91609955,-81.44219971,DTW,42.21239853,-83.35340118,216
CAK,40.91609955,-81.44219971,FWA,40.97850037,-85.19509888,82
CAK,40.91609955,-81.44219971,ORD,41.9786,-87.9048,439
CAK,40.91609955,-81.44219971,PIT,40.49150085,-80.23290253,1
CCR,37.98970032,-122.0569992,LAX,33.94250107,-118.4079971,374
CDV,60.4917984,-145.4779968,ANC,61.17440033,-149.9960022,71
CDV,60.4917984,-145.4779968,YAK,59.50329971,-139.6600037,75
CHA,35.03530121,-85.20379639,ATL,33.6367,-84.428101,596
CHA,35.03530121,-85.20379639,BNA,36.12450027,-86.67819977,265
CHA,35.03530121,-85.20379639,CLT,35.2140007,-80.94309998,182
CHA,35.03530121,-85.20379639,MEM,35.04240036,-89.97669983,256
CHO,38.1385994,-78.45290375,BWI,39.1754,-76.668297,78
CHO,38.1385994,-78.45290375,CLT,35.2140007,-80.94309998,88
CHO,38.1385994,-78.45290375,LGA,40.77719879,-73.87259674,78
CHO,38.1385994,-78.45290375,LYH,37.3266983,-79.20040131,91
CHO,38.1385994,-78.45290375,ROA,37.3255,-79.975403,91
CHS,32.89860153,-80.04049683,ATL,33.6367,-84.428101,1301
CHS,32.89860153,-80.04049683,BWI,39.1754,-76.668297,91
CHS,32.89860153,-80.04049683,CAE,33.93880081,-81.11949921,59
CHS,32.89860153,-80.04049683,CLT,35.2140007,-80.94309998,455
CHS,32.89860153,-80.04049683,EWR,40.69250107,-74.16870117,89
CHS,32.89860153,-80.04049683,GSP,34.89569855,-82.21890259,28
CHS,32.89860153,-80.04049683,IAD,38.94449997,-77.45580292,180
CHS,32.89860153,-80.04049683,JAX,30.49410057,-81.68789673,88
CHS,32.89860153,-80.04049683,LGA,40.77719879,-73.87259674,148
CHS,32.89860153,-80.04049683,MIA,25.79319954,-80.29060364,92
CHS,32.89860153,-80.04049683,MYR,33.67969894,-78.92829895,92
CHS,32.89860153,-80.04049683,ORD,41.9786,-87.9048,89
CHS,32.89860153,-80.04049683,ORF,36.89459991,-76.20120239,170
CHS,32.89860153,-80.04049683,RDU,35.87760162,-78.78749847,270
CHS,32.89860153,-80.04049683,SAV,32.12760162,-81.20210266,553
CID,41.88470078,-91.71080017,DEN,39.86169815,-104.6729965,338
CID,41.88470078,-91.71080017,DSM,41.5340004,-93.6631012,263
CID,41.88470078,-91.71080017,DTW,42.21239853,-83.35340118,94
CID,41.88470078,-91.71080017,LAS,36.08010101,-115.1520004,1
CID,41.88470078,-91.71080017,MLI,41.44850159,-90.50749969,240
CID,41.88470078,-91.71080017,MSP,44.882,-93.221802,169
CID,41.88470078,-91.71080017,PHX,33.43429947,-112.012001,1
CID,41.88470078,-91.71080017,PIA,40.66419983,-89.69329834,57
CID,41.88470078,-91.71080017,STL,38.748697,-90.370003,352
CLE,41.4117012,-81.84980011,ALB,42.74829865,-73.80169678,107
CLE,41.4117012,-81.84980011,ATL,33.6367,-84.428101,885
CLE,41.4117012,-81.84980011,BNA,36.12450027,-86.67819977,267
CLE,41.4117012,-81.84980011,BOS,42.36429977,-71.00520325,656
CLE,41.4117012,-81.84980011,BUF,42.94049835,-78.73220062,561
CLE,41.4117012,-81.84980011,BWI,39.1754,-76.668297,192
CLE,41.4117012,-81.84980011,CAK,40.91609955,-81.44219971,88
CLE,41.4117012,-81.84980011,CLT,35.2140007,-80.94309998,180
CLE,41.4117012,-81.84980011,CMH,39.998001,-82.891899,91
CLE,41.4117012,-81.84980011,CRW,38.37310028,-81.59320068,62
CLE,41.4117012,-81.84980011,CVG,39.04880142,-84.6678009,433
CLE,41.4117012,-81.84980011,DCA,38.8521,-77.037697,574
CLE,41.4117012,-81.84980011,DEN,39.86169815,-104.6729965,497
CLE,41.4117012,-81.84980011,DFW,32.896801,-97.038002,182
CLE,41.4117012,-81.84980011,DTW,42.21239853,-83.35340118,736
CLE,41.4117012,-81.84980011,EWR,40.69250107,-74.16870117,995
CLE,41.4117012,-81.84980011,FLL,26.072599,-80.152702,90
CLE,41.4117012,-81.84980011,IAD,38.94449997,-77.45580292,546
CLE,41.4117012,-81.84980011,IAH,29.9843998,-95.34140015,261
CLE,41.4117012,-81.84980011,IND,39.7173,-86.294403,280
CLE,41.4117012,-81.84980011,JFK,40.63980103,-73.77890015,175
CLE,41.4117012,-81.84980011,LAX,33.94250107,-118.4079971,286
CLE,41.4117012,-81.84980011,LGA,40.77719879,-73.87259674,929
CLE,41.4117012,-81.84980011,MCI,39.2976,-94.713898,145
CLE,41.4117012,-81.84980011,MCO,28.42939949,-81.30899811,173
CLE,41.4117012,-81.84980011,MEM,35.04240036,-89.97669983,173
CLE,41.4117012,-81.84980011,MIA,25.79319954,-80.29060364,150
CLE,41.4117012,-81.84980011,MKE,42.94720078,-87.89659882,173
CLE,41.4117012,-81.84980011,MSP,44.882,-93.221802,256
CLE,41.4117012,-81.84980011,MSY,29.99340057,-90.25800323,86
CLE,41.4117012,-81.84980011,ORD,41.9786,-87.9048,1150
CLE,41.4117012,-81.84980011,PHL,39.87189865,-75.2410965,424
CLE,41.4117012,-81.84980011,PHX,33.43429947,-112.012001,16
CLE,41.4117012,-81.84980011,PIT,40.49150085,-80.23290253,639
CLE,41.4117012,-81.84980011,RDU,35.87760162,-78.78749847,269
CLE,41.4117012,-81.84980011,ROC,43.1189003,-77.67240143,117
CLE,41.4117012,-81.84980011,SFO,37.61899948,-122.375,90
CLE,41.4117012,-81.84980011,SRQ,27.39539909,-82.55439758,12
CLE,41.4117012,-81.84980011,STL,38.748697,-90.370003,418
CLE,41.4117012,-81.84980011,SYR,43.11119843,-76.10630035,153
CLE,41.4117012,-81.84980011,TPA,27.97550011,-82.53320313,174
CLT,35.2140007,-80.94309998,AGS,33.36989975,-81.96450043,182
CLT,35.2140007,-80.94309998,ATL,33.6367,-84.428101,1589
CLT,35.2140007,-80.94309998,AVL,35.43619919,-82.54180145,447
CLT,35.2140007,-80.94309998,BHM,33.56290054,-86.75350189,347
CLT,35.2140007,-80.94309998,BNA,36.12450027,-86.67819977,361
CLT,35.2140007,-80.94309998,BOS,42.36429977,-71.00520325,542
CLT,35.2140007,-80.94309998,BWI,39.1754,-76.668297,453
CLT,35.2140007,-80.94309998,CAE,33.93880081,-81.11949921,626
CLT,35.2140007,-80.94309998,CHA,35.03530121,-85.20379639,181
CLT,35.2140007,-80.94309998,CHO,38.1385994,-78.45290375,89
CLT,35.2140007,-80.94309998,CHS,32.89860153,-80.04049683,457
CLT,35.2140007,-80.94309998,CLE,41.4117012,-81.84980011,179
CLT,35.2140007,-80.94309998,CMH,39.998001,-82.891899,274
CLT,35.2140007,-80.94309998,CRW,38.37310028,-81.59320068,271
CLT,35.2140007,-80.94309998,CVG,39.04880142,-84.6678009,182
CLT,35.2140007,-80.94309998,DAB,29.179899,-81.058098,91
CLT,35.2140007,-80.94309998,DAY,39.90240097,-84.2193985,350
CLT,35.2140007,-80.94309998,DCA,38.8521,-77.037697,542
CLT,35.2140007,-80.94309998,DEN,39.86169815,-104.6729965,182
CLT,35.2140007,-80.94309998,DFW,32.896801,-97.038002,632
CLT,35.2140007,-80.94309998,DTW,42.21239853,-83.35340118,338
CLT,35.2140007,-80.94309998,EWR,40.69250107,-74.16870117,891
CLT,35.2140007,-80.94309998,FAY,34.99119949,-78.88030243,688
CLT,35.2140007,-80.94309998,FLL,26.072599,-80.152702,267
CLT,35.2140007,-80.94309998,GSO,36.09780121,-79.93730164,943
CLT,35.2140007,-80.94309998,GSP,34.89569855,-82.21890259,455
CLT,35.2140007,-80.94309998,HTS,38.36669922,-82.55799866,359
CLT,35.2140007,-80.94309998,IAH,29.9843998,-95.34140015,267
CLT,35.2140007,-80.94309998,ILM,34.27059937,-77.90260315,312
CLT,35.2140007,-80.94309998,IND,39.7173,-86.294403,165
CLT,35.2140007,-80.94309998,ISO,35.33140183,-77.6088028,180
CLT,35.2140007,-80.94309998,JAX,30.49410057,-81.68789673,468
CLT,35.2140007,-80.94309998,JFK,40.63980103,-73.77890015,91
CLT,35.2140007,-80.94309998,LAX,33.94250107,-118.4079971,181
CLT,35.2140007,-80.94309998,LEX,38.03649902,-84.60590363,148
CLT,35.2140007,-80.94309998,LGA,40.77719879,-73.87259674,540
CLT,35.2140007,-80.94309998,LYH,37.3266983,-79.20040131,273
CLT,35.2140007,-80.94309998,MCO,28.42939949,-81.30899811,517
CLT,35.2140007,-80.94309998,MEM,35.04240036,-89.97669983,179
CLT,35.2140007,-80.94309998,MIA,25.79319954,-80.29060364,353
CLT,35.2140007,-80.94309998,MSP,44.882,-93.221802,180
CLT,35.2140007,-80.94309998,MSY,29.99340057,-90.25800323,363
CLT,35.2140007,-80.94309998,MYR,33.67969894,-78.92829895,467
CLT,35.2140007,-80.94309998,OAJ,34.82920074,-77.61209869,274
CLT,35.2140007,-80.94309998,ORD,41.9786,-87.9048,1036
CLT,35.2140007,-80.94309998,ORF,36.89459991,-76.20120239,624
CLT,35.2140007,-80.94309998,PHL,39.87189865,-75.2410965,452
CLT,35.2140007,-80.94309998,PHX,33.43429947,-112.012001,24
CLT,35.2140007,-80.94309998,PIT,40.49150085,-80.23290253,585
CLT,35.2140007,-80.94309998,RDU,35.87760162,-78.78749847,1065
CLT,35.2140007,-80.94309998,RIC,37.50519943,-77.31970215,601
CLT,35.2140007,-80.94309998,ROA,37.3255,-79.975403,502
CLT,35.2140007,-80.94309998,SAV,32.12760162,-81.20210266,276
CLT,35.2140007,-80.94309998,SDF,38.1744,-85.736,256
CLT,35.2140007,-80.94309998,SEA,47.449001,-122.308998,91
CLT,35.2140007,-80.94309998,SFO,37.61899948,-122.375,181
CLT,35.2140007,-80.94309998,STL,38.748697,-90.370003,538
CLT,35.2140007,-80.94309998,TLH,30.39649963,-84.35030365,169
CLT,35.2140007,-80.94309998,TPA,27.97550011,-82.53320313,451
CLT,35.2140007,-80.94309998,TRI,36.475201,-82.407401,440
CLT,35.2140007,-80.94309998,TYS,35.81100082,-83.9940033,351
CMH,39.998001,-82.891899,ATL,33.6367,-84.428101,694
CMH,39.998001,-82.891899,CLE,41.4117012,-81.84980011,91
CMH,39.998001,-82.891899,CLT,35.2140007,-80.94309998,272
CMH,39.998001,-82.891899,CVG,39.04880142,-84.6678009,519
CMH,39.998001,-82.891899,DAY,39.90240097,-84.2193985,30
CMH,39.998001,-82.891899,DCA,38.8521,-77.037697,387
CMH,39.998001,-82.891899,DEN,39.86169815,-104.6729965,169
CMH,39.998001,-82.891899,DFW,32.896801,-97.038002,181
CMH,39.998001,-82.891899,DTW,42.21239853,-83.35340118,319
CMH,39.998001,-82.891899,EWR,40.69250107,-74.16870117,566
CMH,39.998001,-82.891899,IAH,29.9843998,-95.34140015,85
CMH,39.998001,-82.891899,IND,39.7173,-86.294403,343
CMH,39.998001,-82.891899,JFK,40.63980103,-73.77890015,88
CMH,39.998001,-82.891899,LGA,40.77719879,-73.87259674,407
CMH,39.998001,-82.891899,MEM,35.04240036,-89.97669983,168
CMH,39.998001,-82.891899,MSP,44.882,-93.221802,158
CMH,39.998001,-82.891899,ORD,41.9786,-87.9048,1106
CMH,39.998001,-82.891899,PHL,39.87189865,-75.2410965,250
CMH,39.998001,-82.891899,PIT,40.49150085,-80.23290253,456
CMH,39.998001,-82.891899,SDF,38.1744,-85.736,86
CMH,39.998001,-82.891899,STL,38.748697,-90.370003,413
CMI,40.03919983,-88.27809906,DAY,39.90240097,-84.2193985,274
CMI,40.03919983,-88.27809906,PIA,40.66419983,-89.69329834,180
CMI,40.03919983,-88.27809906,STL,38.748697,-90.370003,173
COS,38.805801,-104.700996,DEN,39.86169815,-104.6729965,741
COS,38.805801,-104.700996,DFW,32.896801,-97.038002,252
COS,38.805801,-104.700996,LAS,36.08010101,-115.1520004,44
COS,38.805801,-104.700996,ORD,41.9786,-87.9048,179
COS,38.805801,-104.700996,PHX,33.43429947,-112.012001,263
COS,38.805801,-104.700996,PUB,38.28910065,-104.4970016,252
COS,38.805801,-104.700996,SLC,40.78839874,-111.9779968,262
COS,38.805801,-104.700996,STL,38.748697,-90.370003,259
CPR,42.908001,-106.463997,BIS,46.77270126,-100.7460022,178
CPR,42.908001,-106.463997,DEN,39.86169815,-104.6729965,276
CPR,42.908001,-106.463997,SLC,40.78839874,-111.9779968,178
CRP,27.77039909,-97.50119781,DFW,32.896801,-97.038002,331
CRP,27.77039909,-97.50119781,HOU,29.64539909,-95.27890015,614
CRP,27.77039909,-97.50119781,IAH,29.9843998,-95.34140015,325
CRW,38.37310028,-81.59320068,CAK,40.91609955,-81.44219971,29
CRW,38.37310028,-81.59320068,CLE,41.4117012,-81.84980011,61
CRW,38.37310028,-81.59320068,CLT,35.2140007,-80.94309998,267
CRW,38.37310028,-81.59320068,CVG,39.04880142,-84.6678009,77
CRW,38.37310028,-81.59320068,DAY,39.90240097,-84.2193985,30
CRW,38.37310028,-81.59320068,DCA,38.8521,-77.037697,166
CRW,38.37310028,-81.59320068,HTS,38.36669922,-82.55799866,92
CRW,38.37310028,-81.59320068,LEX,38.03649902,-84.60590363,92
CRW,38.37310028,-81.59320068,LGA,40.77719879,-73.87259674,87
CRW,38.37310028,-81.59320068,ORD,41.9786,-87.9048,152
CRW,38.37310028,-81.59320068,PIT,40.49150085,-80.23290253,271
CRW,38.37310028,-81.59320068,ROA,37.3255,-79.975403,8
CSG,32.5163002,-84.93890381,ATL,33.6367,-84.428101,327
CVG,39.04880142,-84.6678009,ATL,33.6367,-84.428101,532
CVG,39.04880142,-84.6678009,BDL,41.93889999,-72.68319702,172
CVG,39.04880142,-84.6678009,BHM,33.56290054,-86.75350189,79
CVG,39.04880142,-84.6678009,BNA,36.12450027,-86.67819977,263
CVG,39.04880142,-84.6678009,BOS,42.36429977,-71.00520325,353
CVG,39.04880142,-84.6678009,BWI,39.1754,-76.668297,169
CVG,39.04880142,-84.6678009,CLE,41.4117012,-81.84980011,436
CVG,39.04880142,-84.6678009,CLT,35.2140007,-80.94309998,169
CVG,39.04880142,-84.6678009,CMH,39.998001,-82.891899,419
CVG,39.04880142,-84.6678009,DAY,39.90240097,-84.2193985,163
CVG,39.04880142,-84.6678009,DCA,38.8521,-77.037697,349
CVG,39.04880142,-84.6678009,DEN,39.86169815,-104.6729965,165
CVG,39.04880142,-84.6678009,DFW,32.896801,-97.038002,452
CVG,39.04880142,-84.6678009,DTW,42.21239853,-83.35340118,745
CVG,39.04880142,-84.6678009,EWR,40.69250107,-74.16870117,580
CVG,39.04880142,-84.6678009,FLL,26.072599,-80.152702,180
CVG,39.04880142,-84.6678009,FWA,40.97850037,-85.19509888,90
CVG,39.04880142,-84.6678009,IAH,29.9843998,-95.34140015,266
CVG,39.04880142,-84.6678009,IND,39.7173,-86.294403,611
CVG,39.04880142,-84.6678009,JAN,32.31119919,-90.07589722,177
CVG,39.04880142,-84.6678009,JFK,40.63980103,-73.77890015,90
CVG,39.04880142,-84.6678009,LAX,33.94250107,-118.4079971,261
CVG,39.04880142,-84.6678009,LEX,38.03649902,-84.60590363,454
CVG,39.04880142,-84.6678009,LGA,40.77719879,-73.87259674,437
CVG,39.04880142,-84.6678009,LIT,34.72940063,-92.22429657,174
CVG,39.04880142,-84.6678009,MCI,39.2976,-94.713898,234
CVG,39.04880142,-84.6678009,MCO,28.42939949,-81.30899811,274
CVG,39.04880142,-84.6678009,MEM,35.04240036,-89.97669983,514
CVG,39.04880142,-84.6678009,MIA,25.79319954,-80.29060364,106
CVG,39.04880142,-84.6678009,MSP,44.882,-93.221802,431
CVG,39.04880142,-84.6678009,MSY,29.99340057,-90.25800323,268
CVG,39.04880142,-84.6678009,ORD,41.9786,-87.9048,1256
CVG,39.04880142,-84.6678009,ORF,36.89459991,-76.20120239,178
CVG,39.04880142,-84.6678009,PBI,26.68320084,-80.09559631,180
CVG,39.04880142,-84.6678009,PDX,45.58869934,-122.5979996,89
CVG,39.04880142,-84.6678009,PHL,39.87189865,-75.2410965,593
CVG,39.04880142,-84.6678009,PHX,33.43429947,-112.012001,183
CVG,39.04880142,-84.6678009,PIT,40.49150085,-80.23290253,702
CVG,39.04880142,-84.6678009,RDU,35.87760162,-78.78749847,163
CVG,39.04880142,-84.6678009,RIC,37.50519943,-77.31970215,260
CVG,39.04880142,-84.6678009,RSW,26.53619957,-81.75520325,91
CVG,39.04880142,-84.6678009,SAN,32.73360062,-117.1900024,92
CVG,39.04880142,-84.6678009,SDF,38.1744,-85.736,676
CVG,39.04880142,-84.6678009,SEA,47.449001,-122.308998,88
CVG,39.04880142,-84.6678009,SFO,37.61899948,-122.375,177
CVG,39.04880142,-84.6678009,SLC,40.78839874,-111.9779968,192
CVG,39.04880142,-84.6678009,STL,38.748697,-90.370003,590
CVG,39.04880142,-84.6678009,TPA,27.97550011,-82.53320313,271
CVG,39.04880142,-84.6678009,TYS,35.81100082,-83.9940033,89
CWA,44.77759933,-89.66680145,DTW,42.21239853,-83.35340118,142
CWA,44.77759933,-89.66680145,MSP,44.882,-93.221802,295
DAB,29.179899,-81.058098,ATL,33.6367,-84.428101,797
DAB,29.179899,-81.058098,CLT,35.2140007,-80.94309998,92
DAB,29.179899,-81.058098,EWR,40.69250107,-74.16870117,11
DAB,29.179899,-81.058098,JAX,30.49410057,-81.68789673,199
DAB,29.179899,-81.058098,MLB,28.10280037,-80.64530182,279
DAB,29.179899,-81.058098,RDU,35.87760162,-78.78749847,179
DAL,32.847099,-96.851799,ABQ,35.040199,-106.609001,235
DAL,32.847099,-96.851799,AMA,35.219398,-101.706001,550
DAL,32.847099,-96.851799,AUS,30.19449997,-97.66989899,921
DAL,32.847099,-96.851799,ELP,31.80719948,-106.3779984,248
DAL,32.847099,-96.851799,HOU,29.64539909,-95.27890015,2524
DAL,32.847099,-96.851799,IAH,29.9843998,-95.34140015,597
DAL,32.847099,-96.851799,LBB,33.663601,-101.822998,592
DAL,32.847099,-96.851799,LIT,34.72940063,-92.22429657,472
DAL,32.847099,-96.851799,MAF,31.94249916,-102.2020035,572
DAL,32.847099,-96.851799,OKC,35.39310074,-97.60070038,619
DAL,32.847099,-96.851799,SAT,29.53370094,-98.46980286,1023
DAL,32.847099,-96.851799,TUL,36.19839859,-95.88809967,609
DAY,39.90240097,-84.2193985,ATL,33.6367,-84.428101,443
DAY,39.90240097,-84.2193985,AZO,42.23490143,-85.55210114,349
DAY,39.90240097,-84.2193985,BOS,42.36429977,-71.00520325,179
DAY,39.90240097,-84.2193985,BWI,39.1754,-76.668297,78
DAY,39.90240097,-84.2193985,CAK,40.91609955,-81.44219971,271
DAY,39.90240097,-84.2193985,CLT,35.2140007,-80.94309998,273
DAY,39.90240097,-84.2193985,CMH,39.998001,-82.891899,144
DAY,39.90240097,-84.2193985,CMI,40.03919983,-88.27809906,270
DAY,39.90240097,-84.2193985,CRW,38.37310028,-81.59320068,27
DAY,39.90240097,-84.2193985,CVG,39.04880142,-84.6678009,174
DAY,39.90240097,-84.2193985,DCA,38.8521,-77.037697,363
DAY,39.90240097,-84.2193985,DEN,39.86169815,-104.6729965,90
DAY,39.90240097,-84.2193985,DFW,32.896801,-97.038002,263
DAY,39.90240097,-84.2193985,DTW,42.21239853,-83.35340118,284
DAY,39.90240097,-84.2193985,EVV,38.03699875,-87.53240204,252
DAY,39.90240097,-84.2193985,EWR,40.69250107,-74.16870117,255
DAY,39.90240097,-84.2193985,FLL,26.072599,-80.152702,88
DAY,39.90240097,-84.2193985,FNT,42.9654007,-83.74359894,271
DAY,39.90240097,-84.2193985,FWA,40.97850037,-85.19509888,183
DAY,39.90240097,-84.2193985,GRR,42.88079834,-85.52279663,348
DAY,39.90240097,-84.2193985,JFK,40.63980103,-73.77890015,90
